Area,Construction,Room,Warehouse,Parking,Elevator,Address,Price
270,1397,4,True,True,True,۱ هفته پیش در تهران، زعفرانیه,۵۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
117,1375,2,False,True,False,۱ هفته پیش در تهران، تهرانپارس شرقی، فلکه سوم تهرانپارس (خیابان زفرقندی),۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
147,1389,4,True,True,True,۱ هفته پیش در تهران، اوین,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
186,1390,3,True,True,True,۱ هفته پیش در تهران، ولنجک,۲۶٬۰۴۰٬۰۰۰٬۰۰۰ تومان
56,1392,1,True,True,True,۱ هفته پیش در تهران، زنجان,۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان
105,1390,2,True,True,True,۱ هفته پیش در تهران، پونک,۹٬۱۰۰٬۰۰۰٬۰۰۰ تومان
105,1399,2,True,True,True,۱ روز پیش در تهران، سلسبیل,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
86,1401,2,True,True,False,۱ هفته پیش در تهران، جوادیه تهرانپارس,۴٬۸۵۰٬۰۰۰٬۰۰۰ تومان
132,1401,3,True,True,True,۱۱ ساعت پیش در تهران، دریاچه شهدای خلیج فارس,۱۱٬۲۲۰٬۰۰۰٬۰۰۰ تومان
188,1399,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۲۸٬۷۰۰٬۰۰۰٬۰۰۰ تومان
69,1390,2,False,True,True,۱ هفته پیش در تهران، جیحون,۳٬۱۵۰٬۰۰۰٬۰۰۰ تومان
99,1401,2,True,True,True,۱ هفته پیش در تهران، زنجان,۶٬۸۰۰٬۰۰۰٬۰۰۰ تومان
66,1388,2,False,False,False,۱ هفته پیش در تهران، شهرک کیانشهر,۲٬۴۰۰٬۰۰۰٬۰۰۰ تومان
108,1401,2,True,True,True,۲ روز پیش در تهران، استاد معین,۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان
38,1401,1,True,True,True,۱ هفته پیش در تهران، استاد معین,۲٬۹۰۰٬۰۰۰٬۰۰۰ تومان
137,1401,3,True,True,True,۱ هفته پیش در تهران، سلسبیل,۹٬۴۰۰٬۰۰۰٬۰۰۰ تومان
200,1390,3,True,True,True,۱ هفته پیش در تهران، الهیه,۳۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
125,1401,3,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
157,1387,3,True,True,True,۱ هفته پیش در تهران، ونک,۱۳٬۲۰۰٬۰۰۰٬۰۰۰ تومان
150,1401,3,True,True,True,۱ هفته پیش در تهران، چیتگر,۳٬۹۲۵٬۰۰۰٬۰۰۰ تومان
240,1390,3,True,True,False,۱ هفته پیش در تهران، ولنجک,۳۸٬۴۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، کرمان,۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
200,1398,3,True,True,True,۱ هفته پیش در تهران، شهرک ژاندارمری,۲۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
75,1393,2,True,True,True,۱ هفته پیش در تهران، نبی اکرم(ص),۴٬۶۰۰٬۰۰۰٬۰۰۰ تومان
96,1388,2,True,True,True,۱ هفته پیش در تهران، شهران جنوبی,۷٬۴۵۰٬۰۰۰٬۰۰۰ تومان
78,1390,2,True,True,True,۱ هفته پیش در تهران، گیشا (کوی نصر),۱۰٬۱۵۰٬۰۰۰٬۰۰۰ تومان
85,1394,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۷٬۵۵۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، چیتگر,۱٬۸۰۰٬۰۰۰٬۰۰۰ تومان
124,1401,2,True,True,True,۱ هفته پیش در تهران، پیروزی,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
70,1394,2,False,True,True,۱ هفته پیش در تهران، نارمک، خیابان حاج آغمیونی (خ. ثانی),۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان
139,1390,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۲۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
118,1401,2,True,True,True,۱ هفته پیش در تهران، چیتگر,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
88,1397,2,True,True,True,۱ هفته پیش در تهران، استاد معین,۵٬۸۰۰٬۰۰۰٬۰۰۰ تومان
92,1380,2,False,False,True,۱ هفته پیش در تهران، دروازه شمیران,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
36,1390,1,False,False,True,۱ هفته پیش در تهران، عباس‌آباد، خیابان دکتر شریعتی,۲٬۴۹۰٬۰۰۰٬۰۰۰ تومان
80,1400,2,True,True,True,۲ روز پیش در تهران، قیطریه,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان
45,1390,1,False,False,True,۱ هفته پیش در تهران، بریانک,۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان
103,1384,2,True,True,True,۱ هفته پیش در تهران، اباذر,۸٬۳۵۰٬۰۰۰٬۰۰۰ تومان
50,1401,1,True,True,False,۱ هفته پیش در تهران، هفت چنار، کوچه محقق (خ. نوری),۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان
125,1401,3,True,True,True,۱ هفته پیش در تهران، نواب، خیابان بریانک شرقی (کنارگذر نواب),۵٬۳۷۵٬۰۰۰٬۰۰۰ تومان
82,1385,2,True,True,False,۱ هفته پیش در تهران، سازمان برنامه,۶٬۴۵۰٬۰۰۰٬۰۰۰ تومان
92,1401,2,True,True,True,۱ هفته پیش در تهران، زنجان,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
110,1385,2,False,False,True,۱ هفته پیش در تهران، زعفرانیه,۱۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
128,1375,2,False,False,True,۱ هفته پیش در تهران، تهرانپارس غربی,۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
45,1389,1,False,False,True,۱ هفته پیش در تهران، سلیمانی,۲٬۱۸۵٬۰۰۰٬۰۰۰ تومان
244,1401,4,True,True,True,۱ هفته پیش در تهران، ولنجک,۶۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
210,1397,3,True,True,True,۱ هفته پیش در تهران، درکه,۵۲٬۵۰۰٬۰۰۰٬۰۰۰ تومان
60,1400,1,True,True,True,۱ هفته پیش در تهران، کوی فردوس، بلوار فردوس (ب. ستاری),۶٬۶۵۰٬۰۰۰٬۰۰۰ تومان
210,1401,3,True,True,True,۱ هفته پیش در تهران، نارمک,۳۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
228,1387,3,True,True,True,۲ روز پیش در تهران، اباذر,۲۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان
175,1392,3,True,True,True,۱ هفته پیش در تهران، تهرانپارس غربی,۱۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
61,1389,2,False,True,True,۱ هفته پیش در تهران، زنجان,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
200,1401,3,True,True,True,۱۳ ساعت پیش در تهران، محمودیه,۳۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
220,1385,3,True,True,True,۱ هفته پیش در تهران، محمودیه,۳۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
76,1395,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۶٬۹۸۰٬۰۰۰٬۰۰۰ تومان
240,1385,4,True,True,True,۱ روز پیش در تهران، محمودیه,۳۳٬۸۸۰٬۰۰۰٬۰۰۰ تومان
120,1371,2,False,True,True,۱ هفته پیش در تهران، یوسف‌آباد,۱۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان
146,1401,3,True,True,True,۱ هفته پیش در تهران، نارمک,۱۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
150,1401,3,True,True,True,۱ هفته پیش در تهران، چیتگر,۱٬۵۶۰٬۰۰۰٬۰۰۰ تومان
68,1382,2,False,True,True,۱ هفته پیش در تهران، سازمان برنامه,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
64,1390,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان
146,1388,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
44,1395,1,True,True,True,۱ هفته پیش در تهران، اندیشه (شهر زیبا),۱٬۴۰۰٬۰۰۰٬۰۰۰ تومان
57,1388,1,True,True,True,۱ هفته پیش در تهران، پونک,۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان
105,1386,2,True,True,True,۱ هفته پیش در تهران، پونک,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
250,1401,3,True,True,True,۱ هفته پیش در تهران، اختیاریه,۳۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
65,1401,2,True,True,True,۱ هفته پیش در تهران، بلورسازی,۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان
100,1393,2,True,True,True,۱ هفته پیش در تهران، شهران جنوبی,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
260,1400,3,True,True,True,۱ هفته پیش در تهران، کامرانیه,۶۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
100,1397,2,True,True,True,۱ هفته پیش در تهران، نیرو هوایی,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
52,1383,2,False,False,True,۱ هفته پیش در تهران، سلسبیل، خیابان کمیل (خیابان کمیل),۲٬۷۵۰٬۰۰۰٬۰۰۰ تومان
104,1375,2,False,True,True,۲ روز پیش در تهران، آهنگ,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان
270,1401,3,True,True,True,۱ هفته پیش در تهران، زعفرانیه,۸۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
115,1388,2,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۱۳٬۸۵۰٬۰۰۰٬۰۰۰ تومان
70,1385,2,False,False,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
41,1385,1,False,False,True,۱ هفته پیش در تهران، جیحون,۲٬۲۷۰٬۰۰۰٬۰۰۰ تومان
135,1400,3,True,True,True,۱ هفته پیش در تهران، قیطریه,۲۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
137,1386,3,True,True,True,۱ هفته پیش در تهران، تهرانپارس غربی,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
113,1391,3,True,True,True,۱ هفته پیش در تهران، شهران جنوبی,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
120,1399,2,True,True,True,۱ هفته پیش در تهران، باغ فیض,۱۲٬۲۰۰٬۰۰۰٬۰۰۰ تومان
65,1401,1,True,True,True,۱ هفته پیش در تهران، بریانک,۲٬۹۸۰٬۰۰۰٬۰۰۰ تومان
64,1385,2,True,True,True,۱ هفته پیش در تهران، شهر زیبا,۳٬۸۰۰٬۰۰۰٬۰۰۰ تومان
155,1401,3,True,True,True,۱ هفته پیش در تهران، نارمک,۱۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
95,1401,2,True,True,True,۲ روز پیش در تهران، خلیج فارس,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
113,1401,2,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
88,1400,2,True,True,True,۱ هفته پیش در تهران، اباذر,۸٬۷۸۷٬۰۰۰٬۰۰۰ تومان
90,1381,1,False,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی، میدان چهار باغ (بلوار جنت آباد جنوبی),۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
127,1386,3,True,True,True,۱ هفته پیش در تهران، سوهانک,۱۲٬۶۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، چیتگر,۱٬۷۵۰٬۰۰۰٬۰۰۰ تومان
108,1388,2,True,True,True,۱ هفته پیش در تهران، حکیمیه,۵٬۶۷۰٬۰۰۰٬۰۰۰ تومان
65,1386,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان
170,1398,3,True,True,True,۲ روز پیش در تهران، نیاوران,۳۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
120,1401,3,True,True,True,۱ هفته پیش در تهران، تهران‌نو,۹٬۴۰۰٬۰۰۰٬۰۰۰ تومان
87,1401,2,True,True,True,۱ هفته پیش در تهران، حکیمیه، بزرگراه بابایی (بزرگراه امام علی),۶٬۳۸۰٬۰۰۰٬۰۰۰ تومان
62,1380,2,False,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی، بلوار بعثت (بلوار جنت آباد مرکزی),۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان
117,1400,2,True,True,True,۱ هفته پیش در تهران، درکه,۳۱٬۵۹۰٬۰۰۰٬۰۰۰ تومان
50,1390,2,True,False,True,۱ هفته پیش در تهران، پونک,۴٬۲۰۰٬۰۰۰٬۰۰۰ تومان
88,1401,2,True,True,True,۱ هفته پیش در تهران، آذری,۴٬۱۰۰٬۰۰۰٬۰۰۰ تومان
180,1401,3,True,True,True,۱ هفته پیش در تهران، زعفرانیه,۳۸٬۷۰۰٬۰۰۰٬۰۰۰ تومان
74,1394,2,True,True,True,۱ هفته پیش در تهران، شهید دستغیب,۳٬۹۰۰٬۰۰۰٬۰۰۰ تومان
88,1386,2,False,False,False,۱ هفته پیش در تهران، سهروردی,۵٬۰۵۰٬۰۰۰٬۰۰۰ تومان
130,1396,2,True,True,True,۱ هفته پیش در تهران، پونک,۱۳٬۱۰۰٬۰۰۰٬۰۰۰ تومان
180,1394,3,True,True,True,۱ هفته پیش در تهران، نیاوران,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
128,1400,2,True,True,True,۱ هفته پیش در تهران، پونک,۱۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان
71,1385,1,True,True,True,۱ هفته پیش در تهران، هفت چنار,۲٬۹۵۰٬۰۰۰٬۰۰۰ تومان
170,1395,3,True,True,True,۱ هفته پیش در تهران، ونک,۱۷٬۸۰۰٬۰۰۰٬۰۰۰ تومان
86,1386,2,False,True,True,۱ هفته پیش در تهران، کوی فردوس,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
125,1401,3,True,True,True,۱ هفته پیش در تهران، پونک، بزرگراه اشرفی اصفهانی,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
73,1382,1,True,True,True,۱ هفته پیش در تهران، کوی فردوس، خیابان ابراهیمی شمالی (بلوار فردوس),۵٬۷۰۰٬۰۰۰٬۰۰۰ تومان
89,1396,2,True,True,True,۱ هفته پیش در تهران، نواب,۴٬۵۵۰٬۰۰۰٬۰۰۰ تومان
69,1389,2,False,False,True,۱ هفته پیش در تهران، سلسبیل,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
118,1401,2,True,True,True,۱ هفته پیش در تهران، شهران شمالی,۱۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
78,1380,2,False,True,True,۱ هفته پیش در تهران، شاهین,۵٬۲۵۰٬۰۰۰٬۰۰۰ تومان
67,1385,2,False,False,True,۱ هفته پیش در تهران، تهرانپارس شرقی,۳٬۷۵۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، یافت‌آباد,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
74,1392,2,True,True,True,۱ هفته پیش در تهران، سوهانک,۹٬۲۰۰٬۰۰۰٬۰۰۰ تومان
185,1397,3,True,True,True,۱ هفته پیش در تهران، باغ فیض,۱۴٬۸۰۰٬۰۰۰٬۰۰۰ تومان
104,1401,2,True,True,True,۱ هفته پیش در تهران، وردآورد,۳٬۳۸۰٬۰۰۰٬۰۰۰ تومان
116,1401,3,True,True,True,۱ هفته پیش در تهران، اباذر,۱۴٬۱۵۰٬۰۰۰٬۰۰۰ تومان
185,1388,3,True,True,True,۱ هفته پیش در تهران، اقدسیه,۲۷٬۷۰۰٬۰۰۰٬۰۰۰ تومان
100,1401,2,True,True,True,۱ هفته پیش در تهران، تهرانپارس غربی,۸٬۵۰۰٬۰۰۰٬۰۰۰ تومان
69,1383,2,False,False,True,۱ هفته پیش در تهران، پیروزی,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
201,1397,3,True,True,True,۱ هفته پیش در تهران، نیاوران,۳۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
66,1383,2,False,True,True,۱ هفته پیش در تهران، کوی فردوس، کوچه سازمان برنامه جنوبی (بلوار ناصر حجازی),۵٬۳۰۰٬۰۰۰٬۰۰۰ تومان
85,1401,2,True,True,True,۱ هفته پیش در تهران، تهران‌سر,۵٬۶۹۵٬۰۰۰٬۰۰۰ تومان
300,1401,4,True,True,True,۱ هفته پیش در تهران، کامرانیه,۶۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
190,1388,3,True,True,True,۱ هفته پیش در تهران، زعفرانیه,۲۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
155,1395,3,True,True,True,۱ هفته پیش در تهران، حکمت,۱۷٬۹۰۰٬۰۰۰٬۰۰۰ تومان
130,1401,3,True,True,True,۱ هفته پیش در تهران، نیلوفر,۱۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
85,1401,2,True,True,True,۱ هفته پیش در تهران، قیطریه,۱۱٬۰۰۰٬۰۰۰٬۰۰۰ تومان
82,1384,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
85,1401,1,True,False,False,۱ هفته پیش در تهران، سهروردی,۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان
80,1395,2,True,True,True,۱ هفته پیش در تهران، تهران‌نو,۵٬۶۰۰٬۰۰۰٬۰۰۰ تومان
136,1401,3,True,True,True,۱ هفته پیش در تهران، دولت‌آباد,۵٬۷۱۲٬۰۰۰٬۰۰۰ تومان
115,1398,2,True,True,False,۱ هفته پیش در تهران، ونک,۱۲٬۱۰۰٬۰۰۰٬۰۰۰ تومان
82,1389,2,True,True,True,۱ هفته پیش در تهران، پونک,۸٬۴۰۰٬۰۰۰٬۰۰۰ تومان
212,1401,3,True,True,True,۱ هفته پیش در تهران، نارمک,۲۲٬۰۰۰٬۰۰۰٬۰۰۰ تومان
60,1380,2,False,False,True,۱ هفته پیش در تهران، خواجه نصیر طوسی,۳٬۶۰۰٬۰۰۰٬۰۰۰ تومان
156,1401,3,True,True,True,۱ هفته پیش در تهران، پاسداران,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
164,1388,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۱۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
155,1385,3,True,True,True,۱ هفته پیش در تهران، گیشا (کوی نصر),۱۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
80,1387,2,True,True,True,۱ هفته پیش در تهران، پونک,۷٬۶۰۰٬۰۰۰٬۰۰۰ تومان
120,1385,3,True,True,True,۱ هفته پیش در تهران، نیاوران,۱۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان
63,1390,1,True,True,True,۱ هفته پیش در تهران، پونک,۵٬۹۰۰٬۰۰۰٬۰۰۰ تومان
115,1387,2,True,True,False,۱ هفته پیش در تهران، نصرت,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
60,1380,1,False,False,True,۱۱ ساعت پیش در تهران، پیروزی,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
45,1389,1,True,True,True,۱ هفته پیش در تهران، استخر,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
97,1401,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد جنوبی,۹٬۸۵۰٬۰۰۰٬۰۰۰ تومان
103,1400,2,True,True,True,۲ روز پیش در تهران، حکیمیه,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
325,1401,4,True,True,True,۱ هفته پیش در تهران، نارمک,۵۶٬۰۰۰٬۰۰۰٬۰۰۰ تومان
85,1395,2,True,True,True,۱ هفته پیش در تهران، نیاوران,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
98,1384,2,False,True,True,۱ هفته پیش در تهران، شهرک غرب,۱۱٬۲۰۰٬۰۰۰٬۰۰۰ تومان
128,1395,3,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان
65,1380,2,False,True,True,۱ هفته پیش در تهران، پونک، بلوار کمالی (بلوار عدل شمالی),۵٬۲۰۰٬۰۰۰٬۰۰۰ تومان
80,1401,2,True,True,True,۱ هفته پیش در تهران، قیطریه,۹٬۶۰۰٬۰۰۰٬۰۰۰ تومان
73,1382,2,False,True,True,۱ هفته پیش در تهران، کوی فردوس، بلوار شقایق جنوبی,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان
158,1392,3,True,True,True,۱ هفته پیش در تهران، دهکده المپیک,۹٬۰۰۰٬۰۰۰٬۰۰۰ تومان
111,1396,2,True,True,True,۱ هفته پیش در تهران، کامرانیه، خیابان دیباجی جنوبی (بزرگراه صدر),۱۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
185,1401,3,True,True,True,۱ هفته پیش در تهران، دزاشیب,۲۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
51,1381,1,False,False,True,۱ هفته پیش در تهران، هفت چنار، میدان بریانک,۱٬۹۹۰٬۰۰۰٬۰۰۰ تومان
140,1398,3,True,True,True,۱ هفته پیش در تهران، ایرانشهر,۱۰٬۶۰۰٬۰۰۰٬۰۰۰ تومان
86,1384,2,True,True,True,۱ هفته پیش در تهران، یوسف‌آباد,۷٬۹۰۰٬۰۰۰٬۰۰۰ تومان
130,1401,2,True,True,True,۱ هفته پیش در تهران، فرمانیه، خیابان سلیمی شمالی (بلوار شهید اندرزگو),۱۷٬۰۰۰٬۰۰۰٬۰۰۰ تومان
97,1385,2,True,True,True,۱ هفته پیش در تهران، نیاوران,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان
115,1380,3,False,True,True,۱ هفته پیش در تهران، میرداماد,۱۱٬۵۰۰٬۰۰۰٬۰۰۰ تومان
71,1387,2,True,True,True,۱ هفته پیش در تهران، پونک، بزرگراه اشرفی اصفهانی,۶٬۳۵۰٬۰۰۰٬۰۰۰ تومان
215,1384,3,True,True,True,۱ هفته پیش در تهران، اباذر,۱۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
60,1388,1,False,False,False,۱۸ ساعت پیش در تهران، وصفنارد,۱٬۹۵۰٬۰۰۰٬۰۰۰ تومان
135,1398,3,True,True,True,۱ هفته پیش در تهران، سعادت‌آباد,۱۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
95,1400,2,True,True,True,۱ هفته پیش در تهران، آهنگ، میدان خراسان (خیابان خاوران),۳٬۲۵۰٬۰۰۰٬۰۰۰ تومان
66,1392,1,True,True,True,۱ هفته پیش در تهران، شمس‌آباد,۶٬۷۰۰٬۰۰۰٬۰۰۰ تومان
153,1382,3,True,True,True,۱ هفته پیش در تهران، دروس,۱۸٬۸۰۰٬۰۰۰٬۰۰۰ تومان
210,1401,3,True,True,True,۱ هفته پیش در تهران، نارمک,۲۸٬۰۰۰٬۰۰۰٬۰۰۰ تومان
65,1382,1,False,True,False,۱ هفته پیش در تهران، نیرو هوایی,۴٬۰۰۰٬۰۰۰٬۰۰۰ تومان
75,1387,2,False,True,True,۱ هفته پیش در تهران، اختیاریه,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
133,1385,3,False,True,True,۱ هفته پیش در تهران، پونک، بلوار فلاح زاده (همیلا) (بلوار میرزابابایی),۱۳٬۹۶۰٬۰۰۰٬۰۰۰ تومان
80,1397,2,True,True,True,۱ هفته پیش در تهران، ولنجک,۱۳٬۰۰۰٬۰۰۰٬۰۰۰ تومان
67,1383,2,False,True,True,۲ روز پیش در تهران، جمهوری,۳٬۵۰۰٬۰۰۰٬۰۰۰ تومان
120,1390,2,True,True,True,۱ هفته پیش در تهران، اختیاریه,۱۴٬۳۰۰٬۰۰۰٬۰۰۰ تومان
60,1397,1,True,True,True,۱ هفته پیش در تهران، باغ فیض,۶٬۷۷۰٬۰۰۰٬۰۰۰ تومان
82,1381,3,True,False,True,۱ هفته پیش در تهران، تهرانپارس غربی,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
90,1401,2,True,True,True,۱ هفته پیش در تهران، صادقیه,۸٬۱۰۰٬۰۰۰٬۰۰۰ تومان
90,1398,2,True,True,False,۱ هفته پیش در تهران، دیلمان,۵٬۰۰۰٬۰۰۰٬۰۰۰ تومان
135,1401,3,True,True,True,۱ هفته پیش در تهران، پونک,۱۶٬۲۰۰٬۰۰۰٬۰۰۰ تومان
127,1401,2,True,True,True,۱ هفته پیش در تهران، دریاچه شهدای خلیج فارس,۷٬۹۰۰٬۰۰۰٬۰۰۰ تومان
113,1395,3,True,True,True,۱ هفته پیش در تهران، خانی‌آباد نو,۴٬۷۸۰٬۰۰۰٬۰۰۰ تومان
150,1376,3,False,True,True,۱ هفته پیش در تهران، سهروردی,۹٬۵۰۰٬۰۰۰٬۰۰۰ تومان
95,1385,3,True,True,True,۱ هفته پیش در تهران، پونک,۸٬۵۴۰٬۰۰۰٬۰۰۰ تومان
130,1396,3,True,True,True,۱ هفته پیش در تهران، ابوذر (منطقه ۱۵),۷٬۳۰۰٬۰۰۰٬۰۰۰ تومان
88,1396,2,True,True,True,۱ هفته پیش در تهران، پیروزی,۵٬۵۰۰٬۰۰۰٬۰۰۰ تومان
97,1395,2,True,True,True,۱ هفته پیش در تهران، پونک,۱۰٬۵۰۰٬۰۰۰٬۰۰۰ تومان
41,1383,1,False,False,True,۱ هفته پیش در تهران، تهرانپارس شرقی,۲٬۳۰۰٬۰۰۰٬۰۰۰ تومان
100,1397,2,True,True,True,۱ هفته پیش در تهران، جنت‌آباد شمالی,۶٬۸۹۰٬۰۰۰٬۰۰۰ تومان
89,1396,2,True,True,True,۱ روز پیش در تهران، تهران‌سر,۵٬۸۸۰٬۰۰۰٬۰۰۰ تومان
100,1391,2,True,True,True,۱ هفته پیش در تهران، پونک,۱۰٬۳۰۰٬۰۰۰٬۰۰۰ تومان
149,1401,3,True,True,True,۱ روز پیش در تهران، سازمان برنامه,۱۶٬۵۰۰٬۰۰۰٬۰۰۰ تومان
218,1400,3,True,True,True,۱ هفته پیش در تهران، فرمانیه,۳۱٬۹۰۰٬۰۰۰٬۰۰۰ تومان
100,1385,2,False,True,True,۱ هفته پیش در تهران، جنت‌آباد مرکزی,۷٬۵۰۰٬۰۰۰٬۰۰۰ تومان
106,1391,2,False,True,True,۱ هفته پیش در تهران، شهرک آزادی، میدان آزادی,۶٬۹۰۰٬۰۰۰٬۰۰۰ تومان
340,1401,3,True,True,True,۱ هفته پیش در تهران، ولنجک,۱۴۰٬۰۰۰٬۰۰۰٬۰۰۰ تومان
116,1399,2,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۸٬۷۰۰٬۰۰۰٬۰۰۰ تومان
78,1388,2,True,True,True,۱ هفته پیش در تهران، کوی فردوس,۶٬۴۰۰٬۰۰۰٬۰۰۰ تومان
78,1401,2,True,True,True,۱ هفته پیش در تهران، سازمان برنامه,۷٬۶۰۰٬۰۰۰٬۰۰۰ تومان
